State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
MS,2018,January,12 month-ending,Number of Drug Overdose Deaths,322,100,0.24975024975025,Mississippi,Underreported due to incomplete data.,*,332
MS,2018,February,12 month-ending,Number of Drug Overdose Deaths,335,100,0.264979113411061,Mississippi,Underreported due to incomplete data.,*,348
MS,2018,March,12 month-ending,Number of Drug Overdose Deaths,321,100,0.281452293836195,Mississippi,Underreported due to incomplete data.,*,335
MS,2018,April,12 month-ending,Number of Drug Overdose Deaths,307,100,0.26511961573251,Mississippi,Underreported due to incomplete data.,*,319
MS,2018,May,12 month-ending,Number of Drug Overdose Deaths,306,99.5+,0.288004007012271,Mississippi,Underreported due to incomplete data.,*,320
MS,2018,June,12 month-ending,Number of Drug Overdose Deaths,300,99.5+,0.290815847900184,Mississippi,Underreported due to incomplete data.,*,314
MS,2018,July,12 month-ending,Number of Drug Overdose Deaths,297,99.5+,0.297516519996242,Mississippi,Underreported due to incomplete data.,*,312
MS,2018,August,12 month-ending,Number of Drug Overdose Deaths,313,99.5+,0.309288012746415,Mississippi,Underreported due to incomplete data.,*,330
MS,2018,September,12 month-ending,Number of Drug Overdose Deaths,301,99.5+,0.315555972131096,Mississippi,Underreported due to incomplete data.,*,317
MT,2015,January,12 month-ending,Number of Deaths,9502,100,0.210482003788676,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,February,12 month-ending,Number of Deaths,9500,100,0.210526315789474,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,March,12 month-ending,Number of Deaths,9476,100,0.221612494723512,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,April,12 month-ending,Number of Deaths,9508,100,0.199831720656289,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,May,12 month-ending,Number of Deaths,9609,100,0.197731293578936,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,June,12 month-ending,Number of Deaths,9669,100,0.186161960905988,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,July,12 month-ending,Number of Deaths,9716,100,0.174969123095924,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,August,12 month-ending,Number of Deaths,9778,100,0.16363264471262,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,September,12 month-ending,Number of Deaths,9754,100,0.123026450686898,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,October,12 month-ending,Number of Deaths,9817,100,0.122236935927473,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,November,12 month-ending,Number of Deaths,9779,100,0.112485939257593,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2015,December,12 month-ending,Number of Deaths,9901,100,0.141399858600141,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2016,January,12 month-ending,Number of Deaths,9832,100,0.142392188771359,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2016,February,12 month-ending,Number of Deaths,9921,100,0.151194436044754,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2016,March,12 month-ending,Number of Deaths,9939,100,0.150920615756112,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2016,April,12 month-ending,Number of Deaths,9973,100,0.150406096460443,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2016,May,12 month-ending,Number of Deaths,9938,100,0.171060575568525,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2016,June,12 month-ending,Number of Deaths,9863,100,0.182500253472574,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2016,July,12 month-ending,Number of Deaths,9913,100,0.181579743770806,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2016,August,12 month-ending,Number of Deaths,9886,100,0.182075662553105,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2016,September,12 month-ending,Number of Deaths,9863,100,0.172361350501876,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2016,October,12 month-ending,Number of Deaths,9873,100,0.172186772004457,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2016,November,12 month-ending,Number of Deaths,9904,100,0.171647819063005,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2016,December,12 month-ending,Number of Deaths,9941,100,0.14083090232371,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2017,January,12 month-ending,Number of Deaths,10052,100,0.129327497015519,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2017,February,12 month-ending,Number of Deaths,10131,100,0.118448326917382,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2017,March,12 month-ending,Number of Deaths,10229,100,0.107537393684622,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2017,April,12 month-ending,Number of Deaths,10217,100,0.107663697758638,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2017,May,12 month-ending,Number of Deaths,10237,100,0.087916381752466,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2017,June,12 month-ending,Number of Deaths,10292,100,0.07773027594248,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2017,July,12 month-ending,Number of Deaths,10277,100,0.06811326262528,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2017,August,12 month-ending,Number of Deaths,10300,100,0.058252427184466,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2017,September,12 month-ending,Number of Deaths,10278,100,0.048647596808718,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2017,October,12 month-ending,Number of Deaths,10309,100,0.038801047628286,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2017,November,12 month-ending,Number of Deaths,10335,100,0.019351717464925,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2017,December,12 month-ending,Number of Deaths,10270,100,0,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,
MT,2018,January,12 month-ending,Number of Deaths,10175,100,0,Montana,Underreported due to incomplete data.,*,
MT,2018,February,12 month-ending,Number of Deaths,10100,100,0,Montana,Underreported due to incomplete data.,*,
MT,2018,March,12 month-ending,Number of Deaths,10027,100,0.0099730727037,Montana,Underreported due to incomplete data.,*,
MT,2018,April,12 month-ending,Number of Deaths,10033,100,0.009967108541812,Montana,Underreported due to incomplete data.,*,
MT,2018,May,12 month-ending,Number of Deaths,9922,100,0.010078613182826,Montana,Underreported due to incomplete data.,*,
MT,2018,June,12 month-ending,Number of Deaths,9915,100,0.010085728693898,Montana,Underreported due to incomplete data.,*,
MT,2018,July,12 month-ending,Number of Deaths,9911,100,0.010089799212996,Montana,Underreported due to incomplete data.,*,
MT,2018,August,12 month-ending,Number of Deaths,9906,100,0.010094891984656,Montana,Underreported due to incomplete data.,*,
MT,2018,September,12 month-ending,Number of Deaths,9956,100,0.010044194455605,Montana,Underreported due to incomplete data.,*,
MT,2015,January,12 month-ending,Number of Drug Overdose Deaths,121,100,0.210482003788676,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,125
MT,2015,February,12 month-ending,Number of Drug Overdose Deaths,125,100,0.210526315789474,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,129
MT,2015,March,12 month-ending,Number of Drug Overdose Deaths,129,100,0.221612494723512,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,134
MT,2015,April,12 month-ending,Number of Drug Overdose Deaths,126,100,0.199831720656289,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,130
MT,2015,May,12 month-ending,Number of Drug Overdose Deaths,135,100,0.197731293578936,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,139
MT,2015,June,12 month-ending,Number of Drug Overdose Deaths,132,100,0.186161960905988,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,136
MT,2015,July,12 month-ending,Number of Drug Overdose Deaths,128,100,0.174969123095924,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,132
MT,2015,August,12 month-ending,Number of Drug Overdose Deaths,121,100,0.16363264471262,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,124
MT,2015,September,12 month-ending,Number of Drug Overdose Deaths,125,100,0.123026450686898,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,128
MT,2015,October,12 month-ending,Number of Drug Overdose Deaths,126,100,0.122236935927473,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,129
MT,2015,November,12 month-ending,Number of Drug Overdose Deaths,128,100,0.112485939257593,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,131
MT,2015,December,12 month-ending,Number of Drug Overdose Deaths,131,100,0.141399858600141,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,134
MT,2016,January,12 month-ending,Number of Drug Overdose Deaths,126,100,0.142392188771359,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,129
MT,2016,February,12 month-ending,Number of Drug Overdose Deaths,120,100,0.151194436044754,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,123
MT,2016,March,12 month-ending,Number of Drug Overdose Deaths,125,100,0.150920615756112,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,128
MT,2016,April,12 month-ending,Number of Drug Overdose Deaths,128,100,0.150406096460443,Montana,Numbers may differ from published reports using final data. See Technical Notes.,**,131
